ID,ID CALLE,NOMBRE,ID ORIGEN, ID DESTINO,ORIGEN, DESTINO,DISTANCIA KM,VELOCIDAD KM/H,COSTO,COSTO INVERSO,LATITUD ORIGEN,LONGITUD ORIGEN,LATITUD DESTINO,LONGITUD DESTINO
407,4828408,AV. INDUSTRIAL,842490889,842490902,89,15871,0.147695,40,0.0036924,1000000,-11.9894749,-77.0597823,-11.9907883,-77.0595798
408,4828408,AV. INDUSTRIAL,842490902,842490772,15871,15863,0.1919453,40,0.0047986,1000000,-11.9907883,-77.0595798,-11.992499,-77.0593438
409,4828408,AV. INDUSTRIAL,842490772,1918015116,15863,91036,0.3033488,40,0.0075837,1000000,-11.992499,-77.0593438,-11.9951868,-77.0588663
410,4828408,AV. INDUSTRIAL,1918015116,842548368,91036,15906,0.0120212,40,0.0003005,1000000,-11.9951868,-77.0588663,-11.9952935,-77.0588485
411,4828408,AV. INDUSTRIAL,842548368,842510847,15906,15902,0.2176179,40,0.0054404,1000000,-11.9952935,-77.0588485,-11.9972284,-77.0585481
412,4828408,AV. INDUSTRIAL,842510847,842510797,15902,15898,0.3388453,40,0.0084711,1000000,-11.9972284,-77.0585481,-12.0002441,-77.0581006
413,4828408,AV. INDUSTRIAL,842510797,842491034,15898,15888,0.1906709,40,0.0047668,1000000,-12.0002441,-77.0581006,-12.0019418,-77.0578553
414,4828408,AV. INDUSTRIAL,842491034,31040411,15888,15886,0.0504022,40,0.0012601,1000000,-12.0019418,-77.0578553,-12.0023937,-77.0578192
415,4828408,AV. INDUSTRIAL,31040411,31040302,15886,15873,0.17059,40,0.0042647,1000000,-12.0023937,-77.0578192,-12.0037202,-77.058111
416,4828408,AV. INDUSTRIAL,31040302,842490937,15873,15876,0.0512687,40,0.0012817,1000000,-12.0037202,-77.058111,-12.003794,-77.0585763
417,4828408,AV. INDUSTRIAL,842490937,842490945,15876,15878,0.0489087,40,0.0012227,1000000,-12.003794,-77.0585763,-12.0038643,-77.0590202
418,4828408,AV. INDUSTRIAL,842490945,842490951,15878,15880,0.0506513,40,0.0012663,1000000,-12.0038643,-77.0590202,-12.0039372,-77.0594799
419,4828408,AV. INDUSTRIAL,842490951,842491045,15880,15892,0.0458585,40,0.0011465,1000000,-12.0039372,-77.0594799,-12.0040032,-77.0598961
420,4828408,AV. INDUSTRIAL,842491045,842491039,15892,15890,0.0471912,40,0.0011798,1000000,-12.0040032,-77.0598961,-12.0040711,-77.0603244
421,4828408,AV. INDUSTRIAL,842491039,1258861874,15890,22375,0.0487928,40,0.0012198,1000000,-12.0040711,-77.0603244,-12.0041156,-77.0607707
422,4828408,AV. INDUSTRIAL,1258861874,1918036685,22375,91079,0.0311113,40,0.0007778,1000000,-12.0041156,-77.0607707,-12.0041437,-77.0610553
423,4828408,AV. INDUSTRIAL,1918036685,31040304,91079,90,0.0673347,40,0.0016834,1000000,-12.0041437,-77.0610553,-12.004119,-77.0616716
425,4828411,AV. INDUSTRIAL,31040415,842510813,92,15643,0.0617083,40,0.0015427,1000000,-12.0037706,-77.0575788,-12.0032361,-77.0575282
426,4828411,AV. INDUSTRIAL,842510813,827153172,15643,15634,0.053149,40,0.0013287,1000000,-12.0032361,-77.0575282,-12.0027642,-77.0576059
427,4828411,AV. INDUSTRIAL,827153172,827153164,15634,15627,0.0502825,40,0.0012571,1000000,-12.0027642,-77.0576059,-12.0023155,-77.0576576
428,4828411,AV. INDUSTRIAL,827153164,842510801,15627,15900,0.3806647,40,0.0095166,1000000,-12.0023155,-77.0576576,-11.9989257,-77.0581262
429,4828411,AV. INDUSTRIAL,842510801,842548359,15900,15903,0.4157421,40,0.0103936,1000000,-11.9989257,-77.0581262,-11.9952315,-77.0587152
430,4828411,AV. INDUSTRIAL,842548359,842490632,15903,15856,0.2353877,40,0.0058847,1000000,-11.9952315,-77.0587152,-11.9931402,-77.0590507
431,4828411,AV. INDUSTRIAL,842490632,842490892,15856,93,0.4149097,40,0.0103727,1000000,-11.9931402,-77.0590507,-11.9894548,-77.0596476
432,4828501,CALLE GERARDO UNGER,1870310406,842706790,94,16008,0.2219801,30,0.0073993,1000000,-11.9834484,-77.0587966,-11.9853978,-77.0583572
433,4828501,CALLE GERARDO UNGER,842706790,842695095,16008,91074,0.0103047,30,0.0003435,1000000,-11.9853978,-77.0583572,-11.9854888,-77.0583393
434,4828501,CALLE GERARDO UNGER,842695095,31041481,91074,26061,0.1542582,30,0.0051419,1000000,-11.9854888,-77.0583393,-11.9868434,-77.0580333
435,4828501,CALLE GERARDO UNGER,31041481,2181165339,26061,94285,0.1442498,30,0.0048083,1000000,-11.9868434,-77.0580333,-11.9880207,-77.0574822
436,4828501,CALLE GERARDO UNGER,2181165339,842695245,94285,50568,0.0289439,30,0.0009648,1000000,-11.9880207,-77.0574822,-11.9882565,-77.0573695
437,4828501,CALLE GERARDO UNGER,842695245,273428359,50568,12482,0.0779406,30,0.002598,1000000,-11.9882565,-77.0573695,-11.9889355,-77.0572138
438,4828501,CALLE GERARDO UNGER,273428359,31041475,12482,91050,0.0164298,30,0.0005477,1000000,-11.9889355,-77.0572138,-11.9890826,-77.0571996
439,4828501,CALLE GERARDO UNGER,31041475,842490634,91050,15857,0.4247954,30,0.0141598,1000000,-11.9890826,-77.0571996,-11.9928844,-77.0573845
440,4828501,CALLE GERARDO UNGER,842490634,842548363,15857,15904,0.2039573,30,0.0067986,1000000,-11.9928844,-77.0573845,-11.9945364,-77.0566014
441,4828501,CALLE GERARDO UNGER,842548363,842510799,15904,15899,0.4798335,30,0.0159945,1000000,-11.9945364,-77.0566014,-11.9985406,-77.0554939
442,4828501,CALLE GERARDO UNGER,842510799,842548386,15899,15914,0.1120933,30,0.0037364,1000000,-11.9985406,-77.0554939,-11.9995389,-77.0553507
443,4828501,CALLE GERARDO UNGER,842548386,842510791,15914,15896,0.1029702,30,0.0034323,1000000,-11.9995389,-77.0553507,-12.0004577,-77.0552326
444,4828501,CALLE GERARDO UNGER,842510791,842510786,15896,15894,0.0531405,30,0.0017714,1000000,-12.0004577,-77.0552326,-12.00093,-77.055158
445,4828501,CALLE GERARDO UNGER,842510786,842490884,15894,15870,0.0529187,30,0.001764,1000000,-12.00093,-77.055158,-12.0014008,-77.0550869
446,4828501,CALLE GERARDO UNGER,842490884,827153167,15870,15628,0.0543477,30,0.0018116,1000000,-12.0014008,-77.0550869,-12.0018842,-77.0550131
447,4828501,CALLE GERARDO UNGER,827153167,827153168,15628,15629,0.0545266,30,0.0018176,1000000,-12.0018842,-77.0550131,-12.0023696,-77.0549442
448,4828501,CALLE GERARDO UNGER,827153168,1870265501,15629,15645,0.0516655,30,0.0017222,1000000,-12.0023696,-77.0549442,-12.0028279,-77.054866
449,4828501,CALLE GERARDO UNGER,1870265501,1870265506,15645,95,0.0553633,30,0.0018454,1000000,-12.0028279,-77.054866,-12.003319,-77.0547822
450,4828501,CALLE GERARDO UNGER,1870265506,1870265512,95,96,0.0512843,30,0.0017095,1000000,-12.003319,-77.0547822,-12.0037751,-77.0547122
451,4828731,NARANJAL,31043922,31043923,97,98,0.0229649,70,0.0003281,1000000,-11.9765787,-77.0593663,-11.976523,-77.0595696
452,4828731,NARANJAL,31043923,1295958621,98,161,0.0114392,70,0.0001634,1000000,-11.976523,-77.0595696,-11.9765376,-77.0596737
453,4828731,NARANJAL,1295958621,273429455,161,2705,0.0638017,70,0.0009115,1000000,-11.9765376,-77.0596737,-11.9766191,-77.0602543
454,4828731,NARANJAL,273429455,31043925,2705,99,0.5325391,70,0.0076077,1000000,-11.9766191,-77.0602543,-11.977265,-77.065089
456,4828738,NARANJAL,31043952,31072185,101,2706,0.6062355,70,0.0086605,1000000,-11.9780878,-77.0653701,-11.976736,-77.0602415
457,4828738,NARANJAL,31072185,844402495,2706,46941,0.0181391,70,0.0002591,1000000,-11.976736,-77.0602415,-11.9767896,-77.060084
458,4828738,NARANJAL,844402495,31043918,46941,102,0.0432819,70,0.0006183,1000000,-11.9767896,-77.060084,-11.9769393,-77.0597167
459,4828743,AV. NARANJAL,31043944,31069245,56,12989,0.6614925,70,0.0094499,1000000,-11.976904,-77.0666597,-11.9784351,-77.0722402
460,4828743,AV. NARANJAL,31069245,31069290,12989,111,0.015722,70,0.0002246,1000000,-11.9784351,-77.0722402,-11.9784413,-77.0723846
461,4828743,AV. NARANJAL,31069290,31045173,111,184,0.48384,70,0.006912,1000000,-11.9784413,-77.0723846,-11.978029,-77.0767577
462,4828743,AV. NARANJAL,31045173,31045189,184,8906,0.1014392,70,0.0014491,1000000,-11.978029,-77.0767577,-11.9778252,-77.0776667
463,4828743,AV. NARANJAL,31045189,1305382964,8906,47670,0.0310568,70,0.0004437,1000000,-11.9778252,-77.0776667,-11.9777607,-77.0779445
464,4828743,AV. NARANJAL,1305382964,273427591,47670,12972,0.5775333,70,0.0082505,1000000,-11.9777607,-77.0779445,-11.9765734,-77.0831133
465,4828743,AV. NARANJAL,273427591,769214402,12972,90762,0.0157661,70,0.0002252,1000000,-11.9765734,-77.0831133,-11.9765491,-77.0832561
466,4828743,AV. NARANJAL,769214402,1384282499,90762,48113,0.5169479,70,0.007385,1000000,-11.9765491,-77.0832561,-11.9743451,-77.0873022
467,4828743,AV. NARANJAL,1384282499,1384282491,48113,59720,0.0400056,70,0.0005715,1000000,-11.9743451,-77.0873022,-11.9741953,-77.0876359
468,4828743,AV. NARANJAL,1384282491,31044190,59720,103,0.0187746,70,0.0002682,1000000,-11.9741953,-77.0876359,-11.9741501,-77.0878022
469,4828763,AV. ANGÉLICA GAMARRA,31044276,31044257,104,90638,0.0546426,70,0.0007806,1000000,-12.0118785,-77.0902779,-12.0116201,-77.0898598
470,4828763,AV. ANGÉLICA GAMARRA,31044257,1439430763,90638,18397,0.0538205,70,0.0007689,1000000,-12.0116201,-77.0898598,-12.0113027,-77.0894862
471,4828763,AV. ANGÉLICA GAMARRA,1439430763,844536008,18397,16785,0.0448013,70,0.00064,1000000,-12.0113027,-77.0894862,-12.0110385,-77.0891752
472,4828763,AV. ANGÉLICA GAMARRA,844536008,1359116963,16785,96450,0.2201074,70,0.0031444,1000000,-12.0110385,-77.0891752,-12.0097868,-77.0876074
473,4828763,AV. ANGÉLICA GAMARRA,1359116963,1359116960,96450,16841,0.0158556,70,0.0002265,1000000,-12.0097868,-77.0876074,-12.0096836,-77.0875068
474,4828763,AV. ANGÉLICA GAMARRA,1359116960,1359116829,16841,16842,0.3549256,70,0.0050704,1000000,-12.0096836,-77.0875068,-12.0075815,-77.0850531
475,4828763,AV. ANGÉLICA GAMARRA,1359116829,1359116812,16842,16831,0.0570224,70,0.0008146,1000000,-12.0075815,-77.0850531,-12.0073325,-77.0845954
476,4828763,AV. ANGÉLICA GAMARRA,1359116812,1359116804,16831,16836,0.0248669,70,0.0003552,1000000,-12.0073325,-77.0845954,-12.0072321,-77.0843911
477,4828763,AV. ANGÉLICA GAMARRA,1359116804,31044286,16836,8911,0.2133749,70,0.0030482,1000000,-12.0072321,-77.0843911,-12.006696,-77.0825192
478,4828763,AV. ANGÉLICA GAMARRA,31044286,31044752,8911,180,0.0242329,70,0.0003462,1000000,-12.006696,-77.0825192,-12.0066775,-77.0822972
479,4828763,AV. ANGÉLICA GAMARRA,31044752,1740887176,180,25662,0.0155038,70,0.0002215,1000000,-12.0066775,-77.0822972,-12.0066739,-77.0821547
480,4828763,AV. ANGÉLICA GAMARRA,1740887176,2477162335,25662,16705,0.3505758,70,0.0050082,1000000,-12.0066739,-77.0821547,-12.0064998,-77.0789363
481,4828763,AV. ANGÉLICA GAMARRA,2477162335,1740887208,16705,29310,0.1369245,70,0.0019561,1000000,-12.0064998,-77.0789363,-12.0064316,-77.0776793
482,4828763,AV. ANGÉLICA GAMARRA,1740887208,1740890529,29310,70308,0.0086807,70,0.000124,1000000,-12.0064316,-77.0776793,-12.0064247,-77.0775998
483,4828763,AV. ANGÉLICA GAMARRA,1740890529,31044287,70308,16715,0.069891,70,0.0009984,1000000,-12.0064247,-77.0775998,-12.0063933,-77.076958
484,4828763,AV. ANGÉLICA GAMARRA,31044287,1740889174,16715,28633,0.0523652,70,0.0007481,1000000,-12.0063933,-77.076958,-12.0063856,-77.0764766
485,4828763,AV. ANGÉLICA GAMARRA,1740889174,31044288,28633,54692,0.0734916,70,0.0010499,1000000,-12.0063856,-77.0764766,-12.0064267,-77.0758022
486,4828763,AV. ANGÉLICA GAMARRA,31044288,31044289,54692,16677,0.1065665,70,0.0015224,1000000,-12.0064267,-77.0758022,-12.0064584,-77.0748232
487,4828763,AV. ANGÉLICA GAMARRA,31044289,2477162307,16677,16634,0.4198691,70,0.0059981,1000000,-12.0064584,-77.0748232,-12.0059135,-77.0710038
488,4828763,AV. ANGÉLICA GAMARRA,2477162307,2470149572,16634,95811,0.3288602,70,0.004698,1000000,-12.0059135,-77.0710038,-12.0054521,-77.0680172
489,4828763,AV. ANGÉLICA GAMARRA,2470149572,301458064,95811,90646,0.5738832,70,0.0081983,1000000,-12.0054521,-77.0680172,-12.0046977,-77.0627975
490,4828763,AV. ANGÉLICA GAMARRA,301458064,1844351691,90646,105,0.0659747,70,0.0009425,1000000,-12.0046977,-77.0627975,-12.0046527,-77.0621969
491,4828802,AV. BOCANEGRA,2549104060,1359116595,106,54917,0.2459103,60,0.0040985,0.0040985,-12.0059743,-77.0976172,-12.0048842,-77.0956674
492,4828802,AV. BOCANEGRA,1359116595,1359116531,54917,55051,0.1184918,60,0.0019749,0.0019749,-12.0048842,-77.0956674,-12.0042073,-77.0948263
493,4828802,AV. BOCANEGRA,1359116531,1359116526,55051,32301,0.011372,60,0.0001895,0.0001895,-12.0042073,-77.0948263,-12.0041308,-77.0947569
494,4828802,AV. BOCANEGRA,1359116526,1359116513,32301,55790,0.1458649,60,0.0024311,0.0024311,-12.0041308,-77.0947569,-12.0035651,-77.0935469
495,4828802,AV. BOCANEGRA,1359116513,1359116485,55790,55230,0.1241484,60,0.0020691,0.0020691,-12.0035651,-77.0935469,-12.0031137,-77.0925029
496,4828802,AV. BOCANEGRA,1359116485,1359116466,55230,54857,0.0541886,60,0.0009031,0.0009031,-12.0031137,-77.0925029,-12.0028565,-77.0920817
497,4828802,AV. BOCANEGRA,1359116466,1359116462,54857,55414,0.0049073,60,8.18E-05,8.18E-05,-12.0028565,-77.0920817,-12.0028231,-77.0920522
498,4828802,AV. BOCANEGRA,1359116462,1359116432,55414,55279,0.0523852,60,0.0008731,0.0008731,-12.0028231,-77.0920522,-12.0024262,-77.0917949
499,4828802,AV. BOCANEGRA,1359116432,1359116410,55279,55285,0.030741,60,0.0005124,0.0005124,-12.0024262,-77.0917949,-12.0021831,-77.0916603
500,4828802,AV. BOCANEGRA,1359116410,1359116405,55285,55447,0.0317588,60,0.0005293,0.0005293,-12.0021831,-77.0916603,-12.0019275,-77.09153
501,4828802,AV. BOCANEGRA,1359116405,1359116352,55447,81701,0.0888672,60,0.0014811,0.0014811,-12.0019275,-77.09153,-12.0012366,-77.0911193
502,4828802,AV. BOCANEGRA,1359116352,1359116278,81701,55537,0.1082717,60,0.0018045,0.0018045,-12.0012366,-77.0911193,-12.0003689,-77.0906676
503,4828802,AV. BOCANEGRA,1359116278,1359116131,55537,55575,0.1545065,60,0.0025751,0.0025751,-12.0003689,-77.0906676,-11.9991412,-77.0900023
504,4828802,AV. BOCANEGRA,1359116131,1359116060,55575,55530,0.0552717,60,0.0009212,0.0009212,-11.9991412,-77.0900023,-11.9987267,-77.0897223
505,4828802,AV. BOCANEGRA,1359116060,1359116004,55530,55607,0.0604885,60,0.0010081,0.0010081,-11.9987267,-77.0897223,-11.9983275,-77.0893482
506,4828802,AV. BOCANEGRA,1359116004,1359115974,55607,54862,0.0446011,60,0.0007434,0.0007434,-11.9983275,-77.0893482,-11.9980851,-77.0890216
507,4828802,AV. BOCANEGRA,1359115974,1359115929,54862,54929,0.048624,60,0.0008104,0.0008104,-11.9980851,-77.0890216,-11.9978265,-77.0886611
508,4828802,AV. BOCANEGRA,1359115929,1359115874,54929,54997,0.0535398,60,0.0008923,0.0008923,-11.9978265,-77.0886611,-11.9975433,-77.088263
509,4828802,AV. BOCANEGRA,1359115874,1359115837,54997,55120,0.0503741,60,0.0008396,0.0008396,-11.9975433,-77.088263,-11.9972769,-77.0878884
510,4828802,AV. BOCANEGRA,1359115837,1359115792,55120,107,0.0382338,60,0.0006372,0.0006372,-11.9972769,-77.0878884,-11.9970685,-77.0876088
511,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115792,31045013,107,55336,0.0355302,60,0.0005922,1000000,-11.9970685,-77.0876088,-11.9968748,-77.087349
512,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,31045013,1359115561,55336,54703,0.0654388,60,0.0010906,1000000,-11.9968748,-77.087349,-11.9966924,-77.08678
513,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115561,1359115602,54703,55096,0.0381464,60,0.0006358,1000000,-11.9966924,-77.08678,-11.9966122,-77.086439
514,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115602,1359115529,55096,55196,0.1006815,60,0.001678,1000000,-11.9966122,-77.086439,-11.996372,-77.0855465
515,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115529,31044995,55196,12984,0.0164213,60,0.0002737,1000000,-11.996372,-77.0855465,-11.9963405,-77.085399
516,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,31044995,2477162071,12984,95941,0.0223886,60,0.0003731,1000000,-11.9963405,-77.085399,-11.9963028,-77.0851968
517,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,2477162071,31044958,95941,8909,0.0494998,60,0.000825,1000000,-11.9963028,-77.0851968,-11.996232,-77.0847476
518,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,31044958,31044959,8909,182,0.0274857,60,0.0004581,1000000,-11.996232,-77.0847476,-11.9961987,-77.0844972
519,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,31044959,1359115472,182,55677,0.0624637,60,0.0010411,1000000,-11.9961987,-77.0844972,-11.9961107,-77.08393
520,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115472,1359115468,55677,54776,0.0341,60,0.0005683,1000000,-11.9961107,-77.08393,-11.9960697,-77.0836193
521,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115468,2477162063,54776,95921,0.0092366,60,0.0001539,1000000,-11.9960697,-77.0836193,-11.9960597,-77.083535
522,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,2477162063,1359115459,95921,54782,0.0146046,60,0.0002434,1000000,-11.9960597,-77.083535,-11.9960439,-77.0834017
523,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115459,1359115378,54782,55328,0.2874404,60,0.0047907,1000000,-11.9960439,-77.0834017,-11.9956619,-77.080788
524,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115378,2477162001,55328,95886,0.3319763,60,0.0055329,1000000,-11.9956619,-77.080788,-11.9952209,-77.0777693
525,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,2477162001,1359115302,95886,54671,0.0381196,60,0.0006353,1000000,-11.9952209,-77.0777693,-11.9951701,-77.0774227
526,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115302,1359115291,54671,55255,0.0529317,60,0.0008822,1000000,-11.9951701,-77.0774227,-11.9950965,-77.0769419
527,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115291,842846555,55255,16169,0.0743158,60,0.0012386,1000000,-11.9950965,-77.0769419,-11.9950007,-77.0762657
528,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,842846555,1359115231,16169,16175,0.1370976,60,0.002285,1000000,-11.9950007,-77.0762657,-11.9948183,-77.0750191
529,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1359115231,1273966805,16175,36314,0.1856177,60,0.0030936,1000000,-11.9948183,-77.0750191,-11.9945781,-77.0733303
530,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,1273966805,842846613,36314,16181,0.1531054,60,0.0025518,1000000,-11.9945781,-77.0733303,-11.9941151,-77.0720306
531,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,842846613,31069235,16181,42579,0.1283201,60,0.0021387,1000000,-11.9941151,-77.0720306,-11.99314,-77.0714235
532,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,31069235,842775208,42579,16101,0.1247944,60,0.0020799,1000000,-11.99314,-77.0714235,-11.9920266,-77.0714601
533,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,842775208,842772162,16101,16059,0.0736637,60,0.0012277,1000000,-11.9920266,-77.0714601,-11.9913724,-77.0715668
534,4831287,AV. SANTIAGO ANTUNEZ DE MAYOLO,842772162,769214408,16059,108,0.0134567,60,0.0002243,1000000,-11.9913724,-77.0715668,-11.9912519,-77.0715783
535,4831299,AV. LAS PALMERAS,31069262,31069291,109,110,0.0109002,60,0.0001817,1000000,-11.9663497,-77.067724,-11.9663706,-77.0678219
536,4831299,AV. LAS PALMERAS,31069291,769214459,110,47569,0.0424051,60,0.0007068,1000000,-11.9663706,-77.0678219,-11.9664292,-77.0682071
537,4831299,AV. LAS PALMERAS,769214459,273424032,47569,2531,0.2285899,60,0.0038098,1000000,-11.9664292,-77.0682071,-11.9670433,-77.0701972
538,4831299,AV. LAS PALMERAS,273424032,1305383570,2531,47607,0.0566963,60,0.0009449,1000000,-11.9670433,-77.0701972,-11.9673412,-77.0706202
539,4831299,AV. LAS PALMERAS,1305383570,1273776722,47607,24546,0.1343191,60,0.0022387,1000000,-11.9673412,-77.0706202,-11.968162,-77.0715186
540,4831299,AV. LAS PALMERAS,1273776722,273424746,24546,2543,0.0803335,60,0.0013389,1000000,-11.968162,-77.0715186,-11.9687549,-77.0719355
541,4831299,AV. LAS PALMERAS,273424746,838231977,2543,2548,0.0535192,60,0.000892,1000000,-11.9687549,-77.0719355,-11.9691785,-77.0721691
542,4831299,AV. LAS PALMERAS,838231977,273425108,2548,2554,0.2682807,60,0.0044713,1000000,-11.9691785,-77.0721691,-11.971524,-77.0726352
543,4831299,AV. LAS PALMERAS,273425108,273423256,2554,2516,0.0581748,60,0.0009696,1000000,-11.971524,-77.0726352,-11.9720447,-77.0725832
544,4831299,AV. LAS PALMERAS,273423256,273423288,2516,2521,0.0216577,60,0.000361,1000000,-11.9720447,-77.0725832,-11.9722394,-77.0725777
545,4831299,AV. LAS PALMERAS,273423288,273426026,2521,2608,0.1985256,60,0.0033088,1000000,-11.9722394,-77.0725777,-11.9740235,-77.0725085
546,4831299,AV. LAS PALMERAS,273426026,273425909,2608,2594,0.1323115,60,0.0022052,1000000,-11.9740235,-77.0725085,-11.9752127,-77.0724666
547,4831299,AV. LAS PALMERAS,273425909,1305383112,2594,47476,0.132991,60,0.0022165,1000000,-11.9752127,-77.0724666,-11.9764068,-77.0723974
548,4831299,AV. LAS PALMERAS,1305383112,273426030,47476,2524,0.0636525,60,0.0010609,1000000,-11.9764068,-77.0723974,-11.9769791,-77.0723844
549,4831299,AV. LAS PALMERAS,273426030,31069290,2524,111,0.1625892,60,0.0027098,1000000,-11.9769791,-77.0723844,-11.9784413,-77.0723846
550,4831299,AV. LAS PALMERAS,31069290,31069275,111,48082,0.0155137,60,0.0002586,1000000,-11.9784413,-77.0723846,-11.9785808,-77.0723824
551,4831299,AV. LAS PALMERAS,31069275,1305382753,48082,16567,0.0089396,60,0.000149,1000000,-11.9785808,-77.0723824,-11.9786612,-77.0723818
552,4831299,AV. LAS PALMERAS,1305382753,843103658,16567,16581,0.1536088,60,0.0025601,1000000,-11.9786612,-77.0723818,-11.9800426,-77.0723922
553,4831299,AV. LAS PALMERAS,843103658,1305826498,16581,48195,0.054237,60,0.000904,1000000,-11.9800426,-77.0723922,-11.9805303,-77.0723841
554,4831299,AV. LAS PALMERAS,1305826498,1305826236,48195,48167,0.0365879,60,0.0006098,1000000,-11.9805303,-77.0723841,-11.9808593,-77.0723786
555,4831299,AV. LAS PALMERAS,1305826236,1305826563,48167,48162,0.0619135,60,0.0010319,1000000,-11.9808593,-77.0723786,-11.9814159,-77.0723633
556,4831299,AV. LAS PALMERAS,1305826563,1305826187,48162,48202,0.0550643,60,0.0009177,1000000,-11.9814159,-77.0723633,-11.9819111,-77.0723611
557,4831299,AV. LAS PALMERAS,1305826187,1305826205,48202,48237,0.0311609,60,0.0005193,1000000,-11.9819111,-77.0723611,-11.9821913,-77.0723564
558,4831299,AV. LAS PALMERAS,1305826205,1305826436,48237,48151,0.0808437,60,0.0013474,1000000,-11.9821913,-77.0723564,-11.9829182,-77.0723421
559,4831299,AV. LAS PALMERAS,1305826436,1305826306,48151,48214,0.0353069,60,0.0005884,1000000,-11.9829182,-77.0723421,-11.9832356,-77.0723331
560,4831299,AV. LAS PALMERAS,1305826306,1305826158,48214,48220,0.0433715,60,0.0007229,1000000,-11.9832356,-77.0723331,-11.9836255,-77.0723221
561,4831299,AV. LAS PALMERAS,1305826158,675130104,48220,2664,0.0109204,60,0.000182,1000000,-11.9836255,-77.0723221,-11.9837237,-77.0723207
562,4831299,AV. LAS PALMERAS,675130104,273427295,2664,47783,0.0155067,60,0.0002584,1000000,-11.9837237,-77.0723207,-11.9838612,-77.0722969
563,4831299,AV. LAS PALMERAS,273427295,31069277,47783,12379,0.0427827,60,0.000713,1000000,-11.9838612,-77.0722969,-11.9842254,-77.0721701
564,4831299,AV. LAS PALMERAS,31069277,1305826289,12379,48185,0.098693,60,0.0016449,1000000,-11.9842254,-77.0721701,-11.985103,-77.0722023
565,4831299,AV. LAS PALMERAS,1305826289,1758976985,48185,81739,0.054953,60,0.0009159,1000000,-11.985103,-77.0722023,-11.9855882,-77.0722983
566,4831299,AV. LAS PALMERAS,1758976985,1758976990,81739,81740,0.0504513,60,0.0008409,1000000,-11.9855882,-77.0722983,-11.9860339,-77.0723849
567,4831299,AV. LAS PALMERAS,1758976990,842950253,81740,16364,0.0924766,60,0.0015413,1000000,-11.9860339,-77.0723849,-11.9868572,-77.0724026
568,4831299,AV. LAS PALMERAS,842950253,843006237,16364,16434,0.1488349,60,0.0024806,1000000,-11.9868572,-77.0724026,-11.9881812,-77.0722017
569,4831299,AV. LAS PALMERAS,843006237,843016790,16434,16462,0.1142663,60,0.0019044,1000000,-11.9881812,-77.0722017,-11.9892008,-77.0720707
570,4831299,AV. LAS PALMERAS,843016790,843016815,16462,16467,0.0492138,60,0.0008202,1000000,-11.9892008,-77.0720707,-11.9896373,-77.0719959
571,4831299,AV. LAS PALMERAS,843016815,843019866,16467,12374,0.1526387,60,0.002544,1000000,-11.9896373,-77.0719959,-11.9909946,-77.0717862
572,4831299,AV. LAS PALMERAS,843019866,273428191,12374,91065,0.0112649,60,0.0001877,1000000,-11.9909946,-77.0717862,-11.9910959,-77.071785
573,4831299,AV. LAS PALMERAS,273428191,769214423,91065,112,0.0200866,60,0.0003348,1000000,-11.9910959,-77.071785,-11.9912739,-77.0717535
576,4831340,AV. LOS DOMINICOS,31069517,1359117002,117,55433,0.0502971,60,0.0008383,1000000,-12.0109233,-77.0965156,-12.0105396,-77.0967605
577,4831340,AV. LOS DOMINICOS,1359117002,31069529,55433,55724,0.051827,60,0.0008638,1000000,-12.0105396,-77.0967605,-12.0101442,-77.0970128
578,4831340,AV. LOS DOMINICOS,31069529,1359116929,55724,54923,0.1029936,60,0.0017166,1000000,-12.0101442,-77.0970128,-12.0093114,-77.0974273
579,4831340,AV. LOS DOMINICOS,1359116929,31069530,54923,55784,0.2305176,60,0.003842,1000000,-12.0093114,-77.0974273,-12.0074505,-77.0983614
580,4831340,AV. LOS DOMINICOS,31069530,1359116797,55784,54637,0.0385797,60,0.000643,1000000,-12.0074505,-77.0983614,-12.0071481,-77.0985353
